index,user_id,date,comment
2055,graphicguy,"August 18, 2014 5:11AM","@robr2said:IIRC, wasn't yours bought out of the offending rep's territory?  In that case, the buyback would come out of his budget and his district didn't get credit for the original sale.  Once you went to the original dealer, everything was handled.Robr2....yes, all true.  Bought it outside the servicing dealers'  territory.Bought in Chicago....serviced in Cincinnati.  I saved $4K on the car by doing that.    Plus, the selling dealer went to great legnths explaining to me how Audi values me as a customer, and that warranty work/service would gladly be done at an Audi dealer in the country.I've bought enough cars to understand what happened.  You're probably right.  There was a rep who was operating with the idea that the car was bought outside his territory (not totally sure about that though, given Audi has a Central Region based out of Chicago...not sure if OH is included in that).However, that's a case of not seeing the forrest for the trees.  They acknowledged there was a problem.  They said Audi had a fix.  They never did, or if they did, it didn't work.  The local dealerships (Audi recommended I try both) diagnosed it the same way.  Both said it was a problem.  No one could or would fix it.  There were other issues with the car, however....not just the Quattro binding.At one point, the Audi Customer Service Rep even said that I was having it serviced at a dealer that I didn't buy it from, and that could be an issue.  I've always thought that, but that's the first time I heard an actual manufacturer's representative admit it.  That said, I would imagine this does happen.  There has to be a procedure to account for this....some sort of a paper trail to account for something like this.So, you go to Audi, with them telling you they don't care where you buy their cars, as long as you buy them.  But, in reality, at least in my case, unless you buy it from the dealership closest to you, geographically, you might have some issues getting the car fixed.  That must have been in their fine print somewhere that I missed.Don't get me wrong.  Not taking it out on you, Robr2.  You've brought up a lot of bad feelings I had with the brand, their dealerships, etc from when they'd rather fight with me than focus their energies on fixing my S4.  They had an opportunity to keep/save a customer.  They made a concious decision to act like jerks instead."
2056,flightnurse,"August 18, 2014 8:45AM","@graphicguysaid:At one point, the Audi Customer Service Rep even said that I was having it serviced at a dealer that I didn't buy it from, and that could be an issue. I've always thought that, but that's the first time I heard an actual manufacturer's representative admit it. That said, I would imagine this does happen. There has to be a procedure to account for this....some sort of a paper trail to account for something like this.So according to the Rep, don't get transferred while your car is under warranty. Because Audi wont cover it?  Nice...."
2057,sweendogy,"August 18, 2014 4:22PM",@Mr_Shiftrightsaid:The flag is to bring either abuse or spam to a host's attention for review. Have you been bad?No spam/-abuse / at least from the 3 flags (which they allow to see the said posts) I don't get why they wouldn't let offender see who is the flagger.
2058,m6user,"August 18, 2014 5:09PM","It would be interesting to find out how much Honda(if any) is actually on the hook for a certified car or is it entirely between individual dealers and the customer.  Seems like if they use the name ""Honda"" certified they would be partially liable.  Or for that matter any of the luxury certified programs as well."
2059,dino001,"August 18, 2014 7:22PM","Being manufacturer certified, they are on the hook, just the same as on a new car.  They are not legally fully liable for dealer's misconduct, like not following the procedures, but there is some liability. If they are happy to collect franchise fees, they should assume part of responsibility what comes under their name.  That being said, there is legal liability and there is smart business."
2060,ab348,"August 6, 2014 3:45PM","And here's a rather negative review on the TLX:https://autos.yahoo.com/blogs/motoramic/driving-the-2015-acura-tlx--the-smooth-jazz-station-in-a-rock--n-roll-town-184506835.htmlFWIW, Peter DeLorenzo slagged it this week too."
2061,roadburner,"August 6, 2014 5:28PM","@flightnursesaid:.Ifeel people over state how the steering in the F30 really is, it's not the worse and it's not the best...I think I'm just used to the communicative steering in my2002, E36, E90, and(dare I say it?) Mazdaspeed 3. I want to know exactly what is going on at the contact patches and the F30 is essentially mute in that respect. I'm still hoping that the steering in the M235i and the M3 will be an improvement."
2062,stickguy,"August 6, 2014 6:30PM","that was a weird review.  GG certainly has a different opinion.  But, bottom line, the stuff he seems to be slamming it for is likely to be a big hit with a ton of buyers.  Especially combined with a price (especially on a per feature basis) that is better than the Euro competitors.  Plus, I suspect that many of the buyers in this segment are not looking for the sport aspect of their sport sedan.I know that based on his review, I would keep it on my list."
2063,qbrozen,"August 6, 2014 7:18PM","I'm a NJ swapper. I don't care what the drive wheels are, snow tires are just too important to me."
2064,flightnurse,"August 6, 2014 9:36PM","@stickguysaid:And you are in the distinct minority.I'm not too sure that he is. I'm sure there are more then you know, and if you are in the know, care to share your data?"
2065,sweendogy,"August 7, 2014 4:56AM","@qbrozen@stickguy- it seems you are spot on as- ""Winter tire shipments in the U.S. have stagnated over the past few years at about 4 to 5 percent of aftermarket passenger tire shipments. Looking just at legitimate ""snow belt"" areas, the percentage still is estimated at only about 8 to 9 percent.""@flightnurse- the deflector shields are down, change topic quick. Any new fake buying experiences at the local vw you can talk about, or check Beemer fest for an oddball fact. slick rick.You can read more herehttp://www.tirebusiness.com/article/20131122/NEWS/131129969/industry-groups-promote-winter-tires-to-motorists"
2066,graphicguy,"August 7, 2014 5:35AM","@kyfdxsaid:I live in area that gets weather similar to NJ  (minus the tropical storm/hurricanes).   I live in a small development with 35 houses.   I'm theonlyone that runs winter tires.    Most people just buy AWD, and go with all-seasons.Even a die-hard winter tire fan like me... doesn't put them on their AWD vehicles..We live in the same ""neck 'o the woods"".  I can't remember the last time I bought a snow tire.If it's so bad out that I feel my RWD, AWD, FWD car can't make it with the shoes it has, then I don't want or need to be out in the weather.  That sort of weather only happens once every 2-3 years around here, though.Come to think of it, I've driven in worse weather with bald, skinny tires when I was younger and much less intelligent.I had a really nice Datsun 240Z (bought used) and an MGB GT (bought very used) at one point.  Used to drive those in the snow and muck.  Not sure I'd attempt that today.  But, that was done when I had more nerves than brains."
2067,Mr_Shiftright,"August 7, 2014 7:53AM","Very amusing article actually.@flightnursesaid:So it appears that Car and Driver has added a Kia K900 to it's fleet of cars, here is a short review of it.caranddriver.com/reviews/2015-kia-k900-v-8-long-term-test-introduction-review"
